,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,images
32,-18474.09314367781,-10037.447746920134,-1719.8452583782794,25914.94057949756,4486.621920093652,2161.3368979101965,3493.8429201474637,3173.263199168594,-1138.8118002429965,2282.7145315893267,3321.599949260761,937.0718910589716,908.5533100492631,-1212.9442384789545,-185.42646722126133,PL17_121maybel-l5-s4-f4-c2-d1.png
33,-24191.075678232,-7445.926338025449,1876.4825437936559,12062.597260601548,1861.211141485342,-269.2788791984308,2647.2738262774537,1648.3206206815632,-922.3039357676572,88.8051877910136,-186.04040607773328,188.76235925991253,1011.7526169723706,-953.0800966211341,-349.69975676115666,PL17_124maybel-l4-s4-f4-c2-d1.png
34,40434.03944167164,4779.307402675526,-9365.396333364719,7125.80485472855,-12756.714082417016,-4467.405936162983,-2943.427338678292,-1076.8219899290025,558.7795082957521,2499.0285611007134,4614.965922879558,-3466.6581195477524,-2270.967261634944,-2481.4552580629597,-739.3677338032654,PL17_63unipor-l1-s3-f3-c2-d1.png
35,30478.12676064487,-9386.571669212097,-21219.67996573322,-5262.436816028021,13639.229614920117,-847.1771801161593,1829.5735725632787,-326.45682717128676,773.9577123402893,3498.0611811049307,1842.4922758803543,1087.737232678875,-1778.4804439693385,2403.3585338379003,-1012.1680768074528,PL17_103puebel-l1-s4-f4-c2-d1.png
36,37151.2208866658,1163.7389672285778,28004.42243483506,-3228.9907407289356,-872.5202674618387,5755.9015702326815,5203.729375482764,-1500.793743651168,-3049.0345717584764,1825.6272843100614,1590.0485136592824,-3237.2326587489847,-6003.723256921338,-2387.564466137887,-3204.660134196395,PL17_67unipor-l1-s3-f3-c2-d1.png
37,-2561.974986227092,-2178.392823882791,1696.1480968840258,5962.32824032756,9503.332042054404,-1147.3411675698444,-7541.248657508051,-2557.1082003707993,2294.861100181481,-3589.9759751161364,-897.77144862225,326.887844515789,383.38545596399024,91.73172690422953,432.6431032354755,PL17_111indbel-l1-s4-f4-c2-d1.png
38,5374.223147278644,-9630.991530315547,-8307.19323861079,-8555.674393091072,4608.002644943441,-2450.8845273503534,1350.9626287647668,-252.4798727132385,-1833.4884707161034,-316.27829313337617,5021.963102250951,449.48494325130315,-3179.0022264842114,2367.662754048682,241.34118565065236,PL17_159pueflo-l5-s4-f4-c2-d1.png
39,-15487.870959577474,11233.672507081661,-4873.679211038296,-2954.2006247481895,-4314.688263813308,6260.143012568987,2035.298047998388,846.6283255963003,-704.6725098378863,17.08718415138177,-182.80289719061568,3059.5338017672957,1451.7750236843017,1562.6716765905721,-1534.500090693636,PL17_40chlpor-l1-s3-f3-c2-d1.png
40,20741.318583040305,-18509.04746673066,1574.860326323201,-9407.63341116051,-8274.830329377799,10948.456117376189,-1016.9875396814501,-810.5259366748963,-3697.4219034577577,766.5571525306465,-753.8454606548186,296.0634188569157,752.9794282390757,-1294.8587562889672,2398.6831012154926,PL17_141uniflo-l8-s4-f4-c2-d1.png
41,26976.237180871303,-11361.813073921803,-5624.220170428151,-8045.318847059689,11772.224199445716,6127.819752757021,11166.59639990172,-3597.5288878009374,-3358.8198658381457,-3291.7031680331156,2164.0519417804485,5951.124046135969,3658.4389824030427,-644.0493504618917,5772.310116534523,PL17_105puebel-l3-s4-f4-c2-d1.png
42,58563.243749691814,3591.672565100716,11797.823598580446,10249.01324002874,-6851.083371672923,5879.137206988352,4748.759956711324,-3541.1404286088973,-2396.6763671180797,-862.2410858190789,-6811.857313699913,4156.069791609543,-3240.1462603081823,4228.288461070767,-1229.4376731567615,PL17_01uniboc-l1-s2-f1-c2-d0.png
43,-25872.040004851406,6557.181378424351,-2544.2917028255683,-4301.274731179323,-4091.213530464495,-857.3478608400096,52.51530627810703,-513.4185366207599,-1128.9892630416716,623.308736986582,140.62285842048271,1040.962815785154,391.50640851943643,181.43974219854726,-137.09151569410577,PL17_44chlpor-l1-s3-f3-c2-d1.png
44,-32291.254509892897,-946.8288786890257,2457.852084087701,-7055.223110107914,-2264.543217072346,-5161.3908774689535,-364.36412855938215,-352.4059688101317,-1410.877860389447,380.0056019263307,-408.70111869745926,290.06440507390045,-64.43726709583942,55.47854979267754,-183.1982206089219,28399nigboc-l1-s1-f1-c2-d0.png
45,13881.251534766323,-692.9161495365128,3691.2209068123875,-5111.636027992461,8024.228704734757,-10041.098119544353,-612.119104409457,1278.2577367613744,-1379.5705316423173,251.31419004483553,-3485.993342867419,-721.5533148725781,372.69638069584215,-2327.5231068303024,1249.2349290458203,PL17_090puebel-l1-s4-f4-c2-d1.png
46,-12947.347489202522,14381.844888224869,-778.4931059190658,-912.1991109625689,1.9800772163842355,3965.6850099039866,-3407.236669728971,870.376799627424,241.08349044619817,1777.0190193886115,-1005.4191296929214,791.556327046416,-1690.4046755765135,478.44794940286545,2430.350847048129,PL17_86chlpor-l1-s3-f4-c2-d1.png
47,31460.250921331954,2472.052486485769,-20019.45647205881,1506.9139735074834,6862.7401053999665,2157.2291189970106,6113.768877287304,975.9348170936657,5714.885308503909,-3297.420665922234,-2485.2383992514797,-2075.6740167378607,-1848.4287320562028,-1374.490513497721,-4126.637642231823,PL17_05pueboc-l1-s2-f1-c2-d0.png
48,-25194.77263010077,-6810.650737013855,4025.992787406615,10461.384924445756,2672.0085222851576,2538.8640856441975,253.87143796478097,-150.40385050892533,-1255.3669294178237,136.817428454407,-2199.180562599128,-368.8572834044147,-826.7333915790182,1202.5613725799333,-720.6607674941359,PL17_126maybel-l1-s4-f4-c2-d1.png
49,10212.710932252236,-2978.070445506463,-5587.493358620879,-3817.3555043347533,2379.444277894939,-7849.698449681373,1390.3898325950506,2932.484041714312,-392.94814782440875,-1046.5528046243053,-1293.1618022165567,-868.340919082482,636.0233327052389,1357.0798621615638,-358.73050339059097,PL17_094puebel-l1-s4-f4-c2-d1.png
50,-2715.2111183402008,6130.6230724354655,2476.760386358905,-5015.159389546453,294.01848266922514,-8114.132397132557,3236.767208348701,440.49275254316535,-854.5352072013328,743.6025216351568,786.8244669108312,1339.3609603891791,4.415846179652755,258.8632041834765,-399.0892456308958,AG9RX48pueboc-l1-s1-f1-c2-d0.png
51,35684.97793916388,-8967.574607471379,-11075.920397616721,8127.229216127139,-12295.666129852076,2151.298524713893,-2867.6173984475918,-1633.3325176535886,3301.2239457803216,-73.90959582543995,654.6052927568436,1273.7087457581006,2169.4739019498115,-1844.0306170883437,-887.0913143488445,28383uniboc-l1-s2-f1-c2-d0.png
52,780.3269543576546,-1207.2454211568213,24968.876769242077,-5645.282035226487,5659.907911048113,8146.513320340931,-86.17622552171969,3417.895348400737,6883.894378213031,3812.8171300635126,1717.4958047995055,-932.8114106433202,-804.4556902785553,6398.824543196157,-2562.0522718639363,PL17_71tanpor-l1-s3-f3-c2-d1.png
53,-20722.85928140394,-4807.151136049879,5084.122113751772,10243.475188884355,2423.1625911819706,835.2251916473554,1375.7412104366226,575.8681735601614,-542.17966447682,114.60382092840231,-1018.7815933878735,-1422.3274455960639,-318.23757634322897,176.37058047651865,217.57917128482939,PL17_144gemflo-l7-s4-f4-c2-d1.png
54,-22738.320817627875,-4146.298405347295,1233.5052308722795,-5770.692886319837,-2179.8365414649925,-2882.5040224118325,2913.586785431376,-438.5061938145729,2076.2470265706893,-917.0950488965669,-2324.131656366599,-999.199159481164,-808.9251410301353,-1702.554111976504,359.3755285496228,PL17_096nigbel-l1-s4-f4-c2-d1.png
55,-12259.874684912575,-11642.43456640621,891.5785147821622,13383.565141924904,1607.1934033151615,-4849.790598962558,-2403.3442005435318,2719.804864161871,-1385.6634467946885,1765.2238355315205,-1988.0131024708503,-1324.631128985794,200.82414597352218,764.9327843293233,-86.19296182562455,PL17_142gemflo-l5-s4-f4-c2-d1.png
56,14082.105544118147,-14993.757575875883,-7461.115861893685,-3503.2811075874347,-7637.066553563652,-89.4255743658687,-2985.010240973446,-261.10314432780785,308.64033506077203,2609.3767377645286,418.5253138837419,1178.274594761411,1857.8117120544962,2983.9749182838214,1049.0378732964773,PL17_140uniflo-l1-s4-f4-c2-d1.png
57,-22732.86695447184,-2329.523144913128,-775.5623240782518,17732.202787717804,1860.7586831238232,2220.84712488156,2604.5798135693194,269.9451694272509,-1926.9670161329814,844.0774821286121,1448.4375022323427,-1024.7390630539758,139.02715439090957,-200.8763665942838,225.36940790008737,PL17_119maybel-l1-s4-f4-c2-d1.png
58,-21256.375969484125,16355.299928711434,-7720.856281137699,-1284.9427013220275,-5911.2237114544005,2976.6224224252987,-57.883044157872135,886.2097086446973,-1285.4880169924943,117.95071543154778,442.0704609617209,929.7985743112358,967.4995117041985,1285.9771878245976,-1368.067036597537,PL17_38chlpor-l1-s3-f3-c2-d1.png
59,-26484.88378175784,-7835.698708197756,3698.5182424819805,18963.89392801434,4616.745665233998,2125.5208207995684,2768.3838050824875,1921.4927724519837,-979.0224625687381,-382.1475103203044,289.35980385607905,868.3885576394268,690.3058936201965,228.25069337992824,-406.54504492300873,PL17_095maybel-l11-s4-f4-c2-d1.png
60,13880.827150049872,-18832.188337007203,-4493.816690508711,-2339.31316483885,-7730.254458821303,939.4848760434309,-4929.783555611761,-1570.1850836583935,-2249.5445627669997,2176.6238013032184,2102.828659392953,2933.1875419025923,-805.9606300237706,-1589.9486064924274,-1462.24460809761,PL17_134uniflo-l6-s4-f4-c2-d1.png
61,-14139.502946602708,-8218.313773694395,2643.16467891939,12322.905282190264,822.7394298922062,-2477.191443571433,-922.675238203598,1839.2147177496427,-1139.2169663256523,1523.9472141332383,279.34961784457664,-225.6072253538199,654.5245212216801,703.3420632510754,-51.66989555208045,PL17_153gemflo-l4-s4-f4-c2-d1.png
62,-28093.380209777533,-1891.1093926583803,4316.6249644749,-6734.914849478668,-1765.6689615116534,-3228.0463437413414,1740.7251772082252,-1203.8938706072715,614.8404583066329,1040.6742742151243,-686.2260030197884,248.3350853500791,-444.6919535609289,-73.4257263000276,-62.414832465529834,28385nigboc-l1-s1-f1-c2-d0.png
63,323.11111733344194,6023.7752720567105,10634.896408387473,-2577.655965630657,-4662.563153100345,-4134.902096203358,2362.3565604877676,-2071.426118926813,-1903.3180953500666,-78.8526675670403,2132.0367414617685,829.7439458569315,782.1546707413748,-378.0927829391928,-390.9745456808378,28391uniboc-l1-s1-f1-c2-d0.png
64,-19917.152843099357,10251.429778528669,-6973.961096563127,-1856.2697297104908,-5230.026421526893,3448.6087985600875,1840.0556289202616,827.3409480436446,-583.7662243838749,-1314.4061432472563,-327.0876663305428,3207.598245009915,780.8802080836742,-117.95728798108007,-1912.4678140894534,PL17_42chlpor-l1-s3-f3-c2-d1.png
65,1718.3487186123805,-6079.666707053223,-10650.301807507241,3058.9495404170907,-6665.013330786015,8372.656115228885,5919.651855316972,-5392.9089036337455,10947.013081874147,538.0975649979736,-1219.804148305427,-3545.6295974494546,2810.59128571093,-517.1025420230864,3831.0611350331114,AG9RX50nigboc-l1-s2-f1-c2-d0.png
66,-11400.32891125739,-3872.1862182392606,1894.9468404101667,-4570.285661495042,2482.6527767100756,10800.263724462107,1171.5063201970142,-3034.545224106477,-1476.4809799408592,1537.352991492327,-1676.6528876977395,863.7195882710563,-2325.0419556571496,-1780.4176952425532,-840.4551666555085,28387nigboc-l1-s2-f1-c2-d0.png
67,-6233.4784856600845,-6789.19786556487,4122.558235860242,-4033.2051783227707,-4870.142504356861,-600.5935941663978,2605.843066324274,-2281.565792999214,-2970.7571989933062,-980.8911140719072,-717.242924899554,1117.401958885797,255.69841733475562,-1236.401884845095,-1304.5152486406957,28377uniboc-l1-s1-f1-c2-d1.png
68,-23100.87557177638,2467.175996025816,-2918.8195537732486,-3467.188528316973,-3039.8381873373737,1160.2091868858374,1956.2444595005638,-4084.00350328515,-811.4960624815161,2078.7120093469057,-243.9151898589728,-1963.4433383655296,-199.88747123742155,860.4883013417505,-81.22693598251355,PL17_56tanpor-l1-s3-f3-c2-d1.png
69,-12426.707096505661,453.5618553146345,-3837.257080007713,7277.309233080246,5041.078879349976,847.0773961821259,-6560.644922598377,-2043.917582342568,1169.4435515238629,-5764.892005803884,-26.43420663040814,-614.2551791556896,-4275.062061676078,-285.14381538175377,2953.267966280109,PL17_128indbel-l1-s4-f4-c2-d1.png
70,6368.420047655207,-5652.02850802703,-2956.624596864678,-6552.365148246252,8233.219874610228,-3671.867008639214,-2313.539379134681,-397.29172416045776,-2030.89325563189,15.162676087052535,22.497531953757182,-1776.0397656669209,-954.2938446436365,-234.7416419612748,169.56793213576475,PL17_157pueflo-l5-s4-f4-c2-d1.png
71,5234.966755884066,12432.775669621373,-7259.284577660221,-66.50625285152908,1096.9340975906928,-4413.352907960328,-2144.2602298259303,-1259.0484880985634,-3697.7181442433975,190.51222572425337,780.6158810306766,-3640.7592821322155,1259.3136589936219,-581.6074507359267,1468.5379716520727,PL17_65puepor-l1-s3-f3-c2-d1.png
72,-6209.637125877827,-12825.169598227712,-4290.33597020499,15981.110407879662,-1766.2551723734505,-2873.4542999508235,-1640.2448104634102,387.8879171346024,2621.671401540552,2011.5009848775896,245.39612047949922,-529.1307561624506,838.4060969541097,911.4377853721376,1048.5541696255382,PL17_148gemflo-l10-s4-f4-c2-d1.png
73,-30594.449514160762,-1243.1788568528,3690.9334171917535,-6597.345789101533,-2080.330713430436,-4935.840311581924,402.2450007110775,-797.2866755496693,-377.48846585614365,388.98577279033566,-653.2886634104415,294.252684181951,-351.5814113290087,-314.62905876619135,-158.53451488149148,AG9RX46nigboc-l1-s2-f1-c2-d0.png
74,8759.517438385608,-9764.02395999389,-3273.885004200327,-4638.375791558639,-7377.06952677625,-2408.302694317443,-3911.591478894739,-297.449918947377,-225.54824537487644,296.87780554534766,1662.4464454738295,1665.8940768087227,669.4422121734426,-1537.6963011614944,-576.376073970302,PL17_138uniflo-r2-s4-f4-c2-d1.png
75,45974.00373370635,5995.4063495232185,13222.568225434143,7975.595233776118,-6546.035132961049,-11981.422239871235,-505.26840257444877,2668.345480051767,2316.136192509217,-1687.4878031564344,-1759.723912368408,2893.5931731543133,-1516.6336768866313,591.9923315873563,1640.4608529136187,PL17_77unipor-l1-s3-f3-c2-d1.png
76,15411.725891277723,-4203.172652268409,-2515.90582398397,-5132.257277248568,7206.499059906775,-6746.153461418408,1512.3666344772485,2425.1310744720868,-2680.643379298952,712.832797872643,-906.0609317491261,734.9867453936287,-425.94366451795395,875.74308058767,1071.5138782964902,PL17_117puebel-l1-s4-f4-c2-d1.png
77,4470.293601636834,-11284.516133902402,-958.3453578647114,-4170.018730315654,-3865.1604122217936,4375.0294245194755,825.9031185290966,111.21564522586885,3243.535153686657,596.370952141107,-1648.5777212574014,-1324.1125527971776,1407.0522943063506,955.5608912283644,1698.708233434814,PL17_125tanbel-l7-s4-f4-c2-d1.png
78,27077.60256677874,20911.521799584134,6967.620305482016,3004.7382133216765,7762.993201659197,-6727.232952726874,2215.6324320309877,-4227.974641357265,3453.8950970156907,7396.630113049833,-607.6976180530847,54.296673106929745,-328.8597370349177,-1527.1929640350934,4410.064441489579,PL17_82puepor-l1-s3-f4-c2-d1.png
79,26517.1843269103,15275.269759647583,-310.8634919216584,2077.158672881613,9561.024811155472,-8179.314258958429,-4251.4661482681,-2195.827260730883,-2369.9750647333444,3776.7104616888364,-1742.00543725309,-4183.265581050497,6461.827008923301,-1862.5153608691735,377.2456358832553,PL17_69puepor-l1-s3-f3-c2-d1.png
80,46645.10963341087,14016.806081093468,9578.294818036225,9869.685202746947,-10553.291076626083,-10587.20564945007,-2239.822455828134,1410.319364548702,-2914.113964052684,-5791.047133152641,-3346.455130621602,1569.3657905942514,2101.1895709030296,1801.2109035208196,-106.59124783961225,PL17_73unipor-l1-s3-f3-c2-d1.png
81,-9258.972216010538,28188.63705842054,-10244.464508132349,288.7755356745649,-7515.116051744805,6835.323222027899,-348.06275502518776,5849.85798936025,-643.0065142804148,-1685.4407285854045,1197.9329599698435,677.1478335914975,1517.330449470009,1167.2483590607283,-29.779108339742724,PL17_75abepor-l1-s3-f3-c2-d1.png
82,-22819.67049591757,1748.0608760350076,1594.2302124332746,-4623.979184381168,-1424.5841828191328,-1533.775627134165,916.2908201189938,-2340.7834077023995,526.8967829516984,1435.6089785868562,500.5172000059276,322.60949550032547,671.3480936803234,934.6719111587822,-73.87272182076497,AG9RX49nigboc-l1-s1-f1-c2-d0.png
83,-12700.812642152472,1558.0091799701624,4671.057747333188,-6006.445993275992,-2553.7830827621874,161.2923550914804,1543.4122989693224,2218.475218160451,2218.141946878988,288.5244255957491,542.6377587095807,-851.2404086475315,1215.965270607259,185.85842554011384,-356.0239201847217,28389abeboc-l1-s1-f1-c2-d0.png
84,22110.35740978484,10193.162249096247,6251.522581611267,-2979.437732752225,11872.310208301062,11234.083164600088,-4051.0154959293914,3670.270189892386,4.196720474870034,6068.827525362591,-5635.558450997318,4570.289176331219,-713.3232426500579,-5176.509640377789,-252.10198427734971,PL17_57puepor-l1-s3-f3-c2-d1.png
85,-25878.56477788075,-7450.694218458649,2603.2978062995016,11952.138688474375,2782.6446696426046,430.96564004481246,2616.321928218875,1828.6916900666297,-1226.8133459119438,-42.01859438244032,-195.1084761150529,536.9595397885606,246.37148642726459,-830.0434685866802,562.973172405726,PL17_123maybel-l3-s4-f4-c2-d1.png
