trip	ORGname	sampleID	orientation	numberOrient	colorID	frameID	cameraID	species	location	inSitu	shitty	image	flash	best_image
4	IMG_4308	PL17_155	right	r6	4	4	2	pue	flo	1	no	PL17_155pueflo-r6-s4-f4-c2-d1.CR2	Off	0
4	IMG_4309	PL17_155	left	l1	4	4	2	pue	flo	1	no	PL17_155pueflo-l1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4310	PL17_155	left	l2	4	4	2	pue	flo	1	no	PL17_155pueflo-l2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4311	PL17_155	left	l3	4	4	2	pue	flo	1	no	PL17_155pueflo-l3-s4-f4-c2-d1.CR2	Off	1
4	IMG_4312	PL17_155	left	l4	4	4	2	pue	flo	1	no	PL17_155pueflo-l4-s4-f4-c2-d1.CR2	Off	0
4	IMG_4320	PL17_156	right	r1	4	4	2	chr	flo	1	no	PL17_156chrflo-r1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4321	PL17_156	right	r2	4	4	2	chr	flo	1	no	PL17_156chrflo-r2-s4-f4-c2-d1.CR2	Off	1
4	IMG_4322	PL17_156	right	r3	4	4	2	chr	flo	1	yes	PL17_156chrflo-r3-s4-f4-c2-d1.CR2	On	1
4	IMG_4323	PL17_156	right	r4	4	4	2	chr	flo	1	yes	PL17_156chrflo-r4-s4-f4-c2-d1.CR2	On	0
4	IMG_4324	PL17_156	right	r5	4	4	2	chr	flo	1	yes	PL17_156chrflo-r5-s4-f4-c2-d1.CR2	On	0
4	IMG_4325	PL17_156	left	l1	4	4	2	chr	flo	1	yes	PL17_156chrflo-l1-s4-f4-c2-d1.CR2	On	0
4	IMG_4326	PL17_156	left	l2	4	4	2	chr	flo	1	no	PL17_156chrflo-l2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4327	PL17_156	left	l3	4	4	2	chr	flo	1	no	PL17_156chrflo-l3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4332	PL17_157	right	r1	4	4	2	pue	flo	1	no	PL17_157pueflo-r1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4333	PL17_157	right	r2	4	4	2	pue	flo	1	no	PL17_157pueflo-r2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4334	PL17_157	right	r3	4	4	2	pue	flo	1	no	PL17_157pueflo-r3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4335	PL17_157	right	r4	4	4	2	pue	flo	1	yes	PL17_157pueflo-r4-s4-f4-c2-d1.CR2	On	0
4	IMG_4336	PL17_157	right	r5	4	4	2	pue	flo	1	yes	PL17_157pueflo-r5-s4-f4-c2-d1.CR2	On	0
4	IMG_4337	PL17_157	left	l1	4	4	2	pue	flo	1	yes	PL17_157pueflo-l1-s4-f4-c2-d1.CR2	On	0
4	IMG_4338	PL17_157	left	l2	4	4	2	pue	flo	1	yes	PL17_157pueflo-l2-s4-f4-c2-d1.CR2	On	1
4	IMG_4339	PL17_157	left	l3	4	4	2	pue	flo	1	no	PL17_157pueflo-l3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4340	PL17_157	left	l4	4	4	2	pue	flo	1	yes	PL17_157pueflo-l4-s4-f4-c2-d1.CR2	Off	0
4	IMG_4341	PL17_157	left	l5	4	4	2	pue	flo	1	no	PL17_157pueflo-l5-s4-f4-c2-d1.CR2	Off	1
4	IMG_4375	PL17_158	right	r1	4	4	2	chr	flo	1	yes	PL17_158chrflo-r1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4376	PL17_158	right	r2	4	4	2	chr	flo	1	no	PL17_158chrflo-r2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4377	PL17_158	right	r3	4	4	2	chr	flo	1	no	PL17_158chrflo-r3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4378	PL17_158	left	l1	4	4	2	chr	flo	1	yes	PL17_158chrflo-l1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4379	PL17_158	left	l2	4	4	2	chr	flo	1	yes	PL17_158chrflo-l2-s4-f4-c2-d1.CR2	Off	1
4	IMG_4380	PL17_158	left	l3	4	4	2	chr	flo	1	yes	PL17_158chrflo-l3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4410	PL17_159	right	r1	4	4	2	pue	flo	1	no	PL17_159pueflo-r1-s4-f4-c2-d1.CR2	Off	1
4	IMG_4411	PL17_159	right	r2	4	4	2	pue	flo	1	no	PL17_159pueflo-r2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4412	PL17_159	right	r3	4	4	2	pue	flo	1	no	PL17_159pueflo-r3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4413	PL17_159	right	r4	4	4	2	pue	flo	1	no	PL17_159pueflo-r4-s4-f4-c2-d1.CR2	Off	0
4	IMG_4414	PL17_159	right	r5	4	4	2	pue	flo	1	no	PL17_159pueflo-r5-s4-f4-c2-d1.CR2	Off	0
4	IMG_4415	PL17_159	right	r6	4	4	2	pue	flo	1	yes	PL17_159pueflo-r6-s4-f4-c2-d1.CR2	On	1
4	IMG_4416	PL17_159	right	r7	4	4	2	pue	flo	1	yes	PL17_159pueflo-r7-s4-f4-c2-d1.CR2	On	0
4	IMG_4417	PL17_159	right	r8	4	4	2	pue	flo	1	yes	PL17_159pueflo-r8-s4-f4-c2-d1.CR2	On	0
4	IMG_4418	PL17_159	left	l1	4	4	2	pue	flo	1	yes	PL17_159pueflo-l1-s4-f4-c2-d1.CR2	On	0
4	IMG_4419	PL17_159	left	l2	4	4	2	pue	flo	1	yes	PL17_159pueflo-l2-s4-f4-c2-d1.CR2	On	0
4	IMG_4420	PL17_159	left	l3	4	4	2	pue	flo	1	yes	PL17_159pueflo-l3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4421	PL17_159	left	l4	4	4	2	pue	flo	1	yes	PL17_159pueflo-l4-s4-f4-c2-d1.CR2	Off	0
4	IMG_4422	PL17_159	left	l5	4	4	2	pue	flo	1	no	PL17_159pueflo-l5-s4-f4-c2-d1.CR2	Off	0
4	IMG_4425	PL17_160	right	r1	4	4	2	pue	flo	1	no	PL17_160pueflo-r1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4426	PL17_160	right	r2	4	4	2	pue	flo	1	no	PL17_160pueflo-r2-s4-f4-c2-d1.CR2	Off	1
4	IMG_4427	PL17_160	right	r3	4	4	2	pue	flo	1	no	PL17_160pueflo-r3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4428	PL17_160	left	l1	4	4	2	pue	flo	1	no	PL17_160pueflo-l1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4429	PL17_160	left	l2	4	4	2	pue	flo	1	no	PL17_160pueflo-l2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4432	PL17_161	right	r1	4	4	2	uni	flo	1	no	PL17_161uniflo-r1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4433	PL17_161	right	r2	4	4	2	uni	flo	1	no	PL17_161uniflo-r2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4434	PL17_161	right	r3	4	4	2	uni	flo	1	no	PL17_161uniflo-r3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4435	PL17_161	right	r4	4	4	2	uni	flo	1	no	PL17_161uniflo-r4-s4-f4-c2-d1.CR2	Off	0
4	IMG_4436	PL17_161	right	r5	4	4	2	uni	flo	1	no	PL17_161uniflo-r5-s4-f4-c2-d1.CR2	Off	0
4	IMG_4437	PL17_161	left	l1	4	4	2	uni	flo	1	no	PL17_161uniflo-l1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4438	PL17_161	left	l2	4	4	2	uni	flo	1	no	PL17_161uniflo-l2-s4-f4-c2-d1.CR2	Off	1
4	IMG_4439	PL17_162	right	r1	4	4	2	uni	flo	1	no	PL17_162uniflo-r1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4440	PL17_162	right	r2	4	4	2	uni	flo	1	no	PL17_162uniflo-r2-s4-f4-c2-d1.CR2	Off	1
4	IMG_4441	PL17_162	right	r3	4	4	2	uni	flo	1	no	PL17_162uniflo-r3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4442	PL17_162	left	l1	4	4	2	uni	flo	1	yes	PL17_162uniflo-l1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4443	PL17_162	left	l2	4	4	2	uni	flo	1	no	PL17_162uniflo-l2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4444	PL17_163	right	r1	4	4	2	uni	flo	1	no	PL17_163uniflo-r1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4445	PL17_163	right	r2	4	4	2	uni	flo	1	no	PL17_163uniflo-r2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4446	PL17_163	right	r3	4	4	2	uni	flo	1	no	PL17_163uniflo-r3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4447	PL17_163	left	l1	4	4	2	uni	flo	1	no	PL17_163uniflo-l1-s4-f4-c2-d1.CR2	Off	1
4	IMG_4448	PL17_163	left	l2	4	4	2	uni	flo	1	no	PL17_163uniflo-l2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4562	PL17_164	left	l1	4	4	2	uni	flo	1	yes	PL17_164uniflo-l1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4563	PL17_164	left	l2	4	4	2	uni	flo	1	yes	PL17_164uniflo-l2-s4-f4-c2-d1.CR2	Off	1
4	IMG_4564	PL17_164	left	l3	4	4	2	uni	flo	1	yes	PL17_164uniflo-l3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4565	PL17_164	left	l4	4	4	2	uni	flo	1	yes	PL17_164uniflo-l4-s4-f4-c2-d1.CR2	Off	0
4	IMG_4566	PL17_164	right	r1	4	4	2	uni	flo	1	yes	PL17_164uniflo-r1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4567	PL17_164	right	r2	4	4	2	uni	flo	1	yes	PL17_164uniflo-r2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4568	PL17_164	right	r3	4	4	2	uni	flo	1	yes	PL17_164uniflo-r3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4569	PL17_164	right	r4	4	4	2	uni	flo	1	yes	PL17_164uniflo-r4-s4-f4-c2-d1.CR2	Off	0
4	IMG_4570	PL17_164	right	r5	4	4	2	uni	flo	1	yes	PL17_164uniflo-r5-s4-f4-c2-d1.CR2	Off	0
4	IMG_4571	PL17_164	right	r6	4	4	2	uni	flo	1	yes	PL17_164uniflo-r6-s4-f4-c2-d1.CR2	Off	0
4	IMG_4573	PL17_165	right	r1	4	4	2	uni	flo	1	no	PL17_165uniflo-r1-s4-f4-c2-d1.CR2	Off	1
4	IMG_4574	PL17_165	right	r2	4	4	2	uni	flo	1	yes	PL17_165uniflo-r2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4575	PL17_165	right	r3	4	4	2	uni	flo	1	yes	PL17_165uniflo-r3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4576	PL17_165	left	l1	4	4	2	uni	flo	1	yes	PL17_165uniflo-l1-s4-f4-c2-d1.CR2	Off	0
4	IMG_4577	PL17_165	left	l2	4	4	2	uni	flo	1	yes	PL17_165uniflo-l2-s4-f4-c2-d1.CR2	Off	0
4	IMG_4578	PL17_165	left	l3	4	4	2	uni	flo	1	yes	PL17_165uniflo-l3-s4-f4-c2-d1.CR2	Off	0
4	IMG_4579	PL17_165	left	l4	4	4	2	uni	flo	1	yes	PL17_165uniflo-l4-s4-f4-c2-d1.CR2	Off	0
4	IMG_4580	PL17_165	left	l5	4	4	2	uni	flo	1	yes	PL17_165uniflo-l5-s4-f4-c2-d1.CR2	Off	0
4	IMG_4581	PL17_165	left	l6	4	4	2	uni	flo	1	no	PL17_165uniflo-l6-s4-f4-c2-d1.CR2	Off	0
